"Epic","Feature","Story","FAILED","BROKEN","PASSED","SKIPPED","UNKNOWN"
"US_11.02.05 | Education > Menu item [Cryptocurrency trading]","Language: zh","Country: de / Role: Auth","2","0","6","14","0"
"US_11.03.02 | Education > Menu item [Day Trading]","Language: zh","Country: de / Role: NoAuth","0","0","0","9","0"
"US_11.02.07 | Education > Menu item [ETF trading]","Language: zh","Country: de / Role: NoReg","0","0","0","4","0"
"US_11.03.04 | Education > Menu item [Position Trading]","Language: zh","Country: de / Role: Auth","0","0","0","7","0"
"US_11.02.02 | Education > Menu item [Shares trading]","Language: zh","Country: de / Role: NoReg","0","2","18","7","0"
"US_11.03.01 | Education > Menu item [Trading Strategies Guides]","Language: zh","Country: de / Role: NoReg","2","0","16","7","0"
"US_11.02.05 | Education > Menu item [Cryptocurrency trading]","Language: zh","Country: de / Role: NoAuth","5","0","2","15","0"
"US_11.01.03 | Education > Menu item [CFD trading guide]","Language: zh","Country: de / Role: Auth","3","0","10","2","0"
"US_11.01.03 | Education > Menu item [CFD trading guide]","Language: zh","Country: de / Role: NoAuth","6","0","6","3","0"
"US_11.02.07 | Education > Menu item [ETF trading]","Language: zh","Country: de / Role: Auth","0","0","0","4","0"
"US_11.03.05 | Education > Menu item [Swing Trading]","Language: zh","Country: de / Role: Auth","0","0","0","7","0"
"US_11.02.02 | Education > Menu item [Shares trading]","Language: zh","Country: de / Role: NoAuth","12","2","6","7","0"
"US_11.02.02 | Education > Menu item [Shares trading]","Language: zh","Country: de / Role: Auth","3","0","18","6","0"
"US_11.02.05 | Education > Menu item [Cryptocurrency trading]","Language: zh","Country: de / Role: NoReg","0","0","7","15","0"
"US_11.01.07 | Education > Menu item [Glossary of trading terms]","Language: zh","Country: de / Role: NoReg","0","0","3","1","0"
"US_11.01.03 | Education > Menu item [CFD trading guide]","Language: zh","Country: de / Role: NoReg","0","0","12","3","0"
"US_11.02.06 | Education > Menu item [Indices Trading]","Language: zh","Country: de / Role: Auth","0","0","0","7","0"
