"Epic","Feature","Story","FAILED","BROKEN","PASSED","SKIPPED","UNKNOWN"
"US_11.02.05 | Education > Menu item [Cryptocurrency trading]","Language: zh","Country: au / Role: Auth","2","0","8","8","0"
"US_11.00.06 | Learn to trade > Menu Item [Help]","Language: zh","Country: au / Role: NoReg","0","0","0","1","0"
"US_11.01.06 | Education > Menu item [Investmate app]","Language: zh","Country: au / Role: NoReg","0","0","0","5","0"
"US_01.02 | Markets > Menu item [Shares]","Language: zh","Country: au / Role: NoReg","8","0","13","0","0"
"US_01.02 | Markets > Menu item [Shares]","Language: zh","Country: au / Role: Auth","13","0","7","1","0"
"US_01.05 | Markets > Menu item [Commodities]","Language: zh","Country: au / Role: Auth","13","0","8","1","0"
"US_11.03.04 | Education > Menu item [Position Trading]","Language: zh","Country: au / Role: NoReg","0","0","0","7","0"
"US_00 | Main Page","Language: zh","Country: au / Role: Auth","7","0","9","58","0"
"US_01.05 | Markets > Menu item [Commodities]","Language: zh","Country: au / Role: NoReg","3","0","19","0","0"
"US_11.03.07 | Education > Menu item [What is a margin?]","Language: zh","Country: au / Role: Auth","0","0","0","6","0"
"US_01.03 | Markets > Menu item [Forex]","Language: zh","Country: au / Role: NoAuth","5","1","15","2","0"
"US_00 | Main Page","Language: zh","Country: au / Role: NoAuth","9","0","7","58","0"
"US_11.02.05 | Education > Menu item [Cryptocurrency trading]","Language: zh","Country: au / Role: NoAuth","7","0","3","8","0"
"US_01.02 | Markets > Menu item [Shares]","Language: zh","Country: au / Role: NoAuth","5","0","14","2","0"
"US_01.03 | Markets > Menu item [Forex]","Language: zh","Country: au / Role: NoReg","6","1","16","0","0"
"US_11.03.03 | Education > Menu item [Trend Trading]","Language: zh","Country: au / Role: NoAuth","0","0","0","7","0"
"US_00 | Main Page","Language: zh","Country: au / Role: NoReg","3","0","13","58","0"
"US_55 | Bugs Manual Detect","Language: ar","Country: ae / Role: Auth","1","0","0","0","0"
"US_01.04 | Markets > Menu item [Indices]","Language: zh","Country: au / Role: NoAuth","3","0","15","2","0"
