"Epic","Feature","Story","FAILED","BROKEN","PASSED","SKIPPED","UNKNOWN"
"US_11.03.07 | Education > Menu item [What is a margin?]","Language: en","Country: au / Role: NoReg","0","0","4","2","0"
"US_11.01.03 | Education > Menu item [CFD trading guide]","Language: en","Country: au / Role: NoAuth","6","0","6","3","0"
"US_11.02.06 | Education > Menu item [Indices Trading]","Language: en","Country: au / Role: Auth","0","5","0","2","0"
"US_00 | Main Page","Language: en","Country: au / Role: NoAuth","1","0","9","50","0"
"US_11.02.03 | Education > Menu item [Commodities trading]","Language: en","Country: au / Role: Auth","7","0","13","7","0"
"US_01.03 | Markets > Menu item [Forex]","Language: en","Country: au / Role: Auth","16","0","13","0","0"
"US_01.04 | Markets > Menu item [Indices]","Language: en","Country: au / Role: NoReg","3","0","25","1","0"
"US_01.04 | Markets > Menu item [Indices]","Language: en","Country: au / Role: Auth","16","0","13","0","0"
"US_11.01.06 | Education > Menu item [Investmate app]","Language: en","Country: au / Role: Auth","0","0","4","1","0"
"US_11.02.04 | Education > Menu item [Forex trading]","Language: en","Country: au / Role: NoReg","0","0","22","1","0"
"US_11.03.04 | Education > Menu item [Position Trading]","Language: en","Country: au / Role: NoAuth","2","1","3","1","0"
"US_00 | Main Page","Language: en","Country: au / Role: NoReg","0","0","10","50","0"
"US_11.02.06 | Education > Menu item [Indices Trading]","Language: en","Country: au / Role: NoAuth","0","5","0","2","0"
"US_01.05 | Markets > Menu item [Commodities]","Language: en","Country: au / Role: NoAuth","9","0","18","2","0"
"US_01.04 | Markets > Menu item [Indices]","Language: en","Country: au / Role: NoAuth","9","0","18","2","0"
"US_01.02 | Markets > Menu item [Shares]","Language: en","Country: au / Role: NoAuth","8","0","17","2","0"
"US_11.02.04 | Education > Menu item [Forex trading]","Language: en","Country: au / Role: NoAuth","16","0","6","1","0"
"US_11.02.02 | Education > Menu item [Shares trading]","Language: en","Country: au / Role: NoAuth","13","0","6","8","0"
"US_00 | Main Page","Language: en","Country: au / Role: Auth","8","0","2","50","0"
"US_11.00.03 | Learn to trade > Menu item [Market guides]","Language: en","Country: au / Role: NoReg","0","0","0","3","0"
"US_01.03 | Markets > Menu item [Forex]","Language: en","Country: au / Role: NoAuth","11","0","16","2","0"
"US_11.02.02 | Education > Menu item [Shares trading]","Language: en","Country: au / Role: Auth","7","0","13","7","0"
