"Epic","Feature","Story","FAILED","BROKEN","PASSED","SKIPPED","UNKNOWN"
"US_11.02.02 | Education > Menu item [Shares trading]","Language: ru","Country: gb / Role: NoReg","0","0","0","7","0"
"US_00 | Main Page","Language: ru","Country: gb / Role: NoReg","0","0","0","62","0"
"US_11.01.05 | Education > Menu Item [Trading courses]","Language: ru","Country: gb / Role: Auth","0","0","0","3","0"
"US_11.03.03 | Education > Menu item [Trend Trading]","Language: ru","Country: gb / Role: NoAuth","0","0","0","7","0"
"US_11.03.07 | Education > Menu item [What is a margin?]","Language: ru","Country: gb / Role: Auth","0","0","0","6","0"
"US_00 | Main Page","Language: ru","Country: gb / Role: NoAuth","0","0","0","62","0"
"US_00 | Main Page","Language: ru","Country: gb / Role: Auth","0","0","0","62","0"
"US_01.05 | Markets > Menu item [Commodities]","Language: ru","Country: gb / Role: NoReg","0","0","0","11","0"
"US_11.03.05 | Education > Menu item [Swing Trading]","Language: ru","Country: gb / Role: NoReg","0","0","0","7","0"
"US_01.03 | Markets > Menu item [Forex]","Language: ru","Country: gb / Role: Auth","0","0","0","12","0"
"US_11.02.06 | Education > Menu item [Indices Trading]","Language: ru","Country: gb / Role: Auth","0","0","0","7","0"
"US_11.03.05 | Education > Menu item [Swing Trading]","Language: ru","Country: gb / Role: NoAuth","0","0","0","7","0"
"US_11.02.06 | Education > Menu item [Indices Trading]","Language: ru","Country: gb / Role: NoReg","0","0","0","7","0"
"US_11.02.01 | Education > Menu Item [Market guides]","Language: ru","Country: gb / Role: NoAuth","0","0","0","1","0"
"US_11.03.04 | Education > Menu item [Position Trading]","Language: ru","Country: gb / Role: NoAuth","0","0","0","7","0"
"US_01.02 | Markets > Menu item [Shares]","Language: ru","Country: gb / Role: NoAuth","0","0","0","11","0"
"US_01.05 | Markets > Menu item [Commodities]","Language: ru","Country: gb / Role: NoAuth","0","0","0","11","0"
"US_11.03.03 | Education > Menu item [Trend Trading]","Language: ru","Country: gb / Role: NoReg","0","0","0","7","0"
"US_11.02.05 | Education > Menu item [Cryptocurrency trading]","Language: ru","Country: gb / Role: NoAuth","0","0","0","8","0"
"US_11.03.02 | Education > Menu item [Day Trading]","Language: ru","Country: gb / Role: NoAuth","0","0","0","9","0"
"US_11.00.00 | Learn to trade","Language: ru","Country: gb / Role: Auth","0","0","0","3","0"
"US_11.02.06 | Education > Menu item [Indices Trading]","Language: ru","Country: gb / Role: NoAuth","0","0","0","7","0"
"US_11.03.08 | Education > Menu item [Trading Psychology Guide]","Language: ru","Country: gb / Role: NoAuth","0","0","0","5","0"
"US_01.01 | Markets > Menu item [All markets]","Language: ru","Country: gb / Role: NoAuth","0","0","0","2","0"
"US_01.04 | Markets > Menu item [Indices]","Language: ru","Country: gb / Role: Auth","0","0","0","11","0"
"US_11.01.04 | Education > Menu item [Spread betting guide]","Language: ru","Country: gb / Role: NoAuth","0","0","0","7","0"
"US_01.03 | Markets > Menu item [Forex]","Language: ru","Country: gb / Role: NoReg","0","0","0","12","0"
"US_11.01.06 | Education > Menu item [Investmate app]","Language: ru","Country: gb / Role: Auth","0","0","0","5","0"
"US_01.01 | Markets > Menu item [All markets]","Language: ru","Country: gb / Role: Auth","0","0","0","2","0"
"US_01.02 | Markets > Menu item [Shares]","Language: ru","Country: gb / Role: NoReg","0","0","0","11","0"
"US_11.02.02 | Education > Menu item [Shares trading]","Language: ru","Country: gb / Role: Auth","0","0","0","7","0"
"US_11.01.06 | Education > Menu item [Investmate app]","Language: ru","Country: gb / Role: NoAuth","0","0","0","5","0"
"US_11.02.04 | Education > Menu item [Forex trading]","Language: ru","Country: gb / Role: NoAuth","0","0","0","7","0"
"US_01.03 | Markets > Menu item [Forex]","Language: ru","Country: gb / Role: NoAuth","0","0","0","12","0"
"US_11.02.04 | Education > Menu item [Forex trading]","Language: ru","Country: gb / Role: Auth","0","0","0","7","0"
"US_11.03.02 | Education > Menu item [Day Trading]","Language: ru","Country: gb / Role: Auth","0","0","0","9","0"
"US_01.04 | Markets > Menu item [Indices]","Language: ru","Country: gb / Role: NoReg","0","0","0","11","0"
"US_11.03.03 | Education > Menu item [Trend Trading]","Language: ru","Country: gb / Role: Auth","0","0","0","7","0"
"US_11.01.05 | Education > Menu Item [Trading courses]","Language: ru","Country: gb / Role: NoAuth","0","0","0","3","0"
"US_11.03.01 | Education > Menu item [Trading Strategies Guides]","Language: ru","Country: gb / Role: NoAuth","0","0","0","5","0"
"US_11.00.00 | Learn to trade","Language: ru","Country: gb / Role: NoReg","0","0","0","3","0"
"US_11.01.03 | Education > Menu item [CFD trading guide]","Language: ru","Country: gb / Role: Auth","0","0","0","5","0"
"US_11.00.06 | Learn to trade > Menu Item [Help]","Language: ru","Country: gb / Role: NoReg","0","0","0","1","0"
"US_11.02.04 | Education > Menu item [Forex trading]","Language: ru","Country: gb / Role: NoReg","0","0","0","7","0"
